Q_solar,Q_design,mode,Q_to_pb,Q_to_storage,Q_from_storage,m_dot_charge,m_dot_discharge,Q_defocus,tank_soc,hour,day_of_year,DNI,T_amb,Q_sg_oil,m_oil_field,T_sg_oil_in,m_steam,m_orc,Q_nuclear_condenser,Q_orc_condenser,T_orc_live,P_turbine,P_pumps,P_net,efficiency,solar_efficiency,ex_nuclear,ex_solar,efficiency_II
0.0,121712066.66666667,discharging,121712066.66666667,0.0,121712066.66666667,0.0,862.4540866085814,0.0,0.551216186426067,22,224,0.0,27.87,123248533.53247185,1.0,654.15,1445.0192142054846,11210.616829643148,2545018854.5263953,2380556550.873536,370.25794520078045,1181790643.2176294,26635127.424498897,1155155515.7931306,0.3265689433022494,11.778455317268717,1630299348.536142,66533294.575130746,0.6807716249936496
0.0,121712066.66666667,discharging,121712066.66666667,0.0,121712066.66666667,0.0,862.4540866085814,0.0,0.4422746175912987,23,224,0.0,27.04,123248533.53247185,1.0,654.15,1445.0192141534687,11210.616829418876,2545018854.4754815,2380556550.8281426,370.257945200941,1181790643.1806164,26635127.342091937,1155155515.8385243,0.32656894331508246,11.778455317590808,1635217531.8485966,66689675.04265648,0.6787417734416678
0.0,121712066.66666667,discharging,121712066.66666667,0.0,121712066.66666667,0.0,862.4540866085814,0.0,0.3333330487565305,0,225,0.0,25.5,123248533.53247185,1.0,654.15,1445.0192143073973,11210.616829230215,2545018854.432652,2380556550.7899575,370.25794520107604,1181790643.2184448,26635127.341734808,1155155515.87671,0.32656894332587777,11.778455317861747,1644342835.8259215,66979826.75348735,0.6750074320500085
0.0,121712066.66666667,discharging,121712066.66666667,0.0,121712066.66666667,0.0,862.4540866085814,0.0,0.22439147992176237,1,225,0.0,24.58,123248533.53247185,1.0,654.15,1445.0192143073898,11210.616829316188,2545018854.4521694,2380556550.807355,370.2579452010144,1181790643.2010963,26635127.341784332,1155155515.859312,0.32656894332095926,11.778455317738338,1649794316.1240637,67153164.13917851,0.6727960692671879
0.0,121712066.66666667,discharging,121712066.66666667,0.0,121712066.66666667,0.0,862.4540866085814,0.0,0.11544991108699418,2,225,0.0,24.08,123248533.53247185,1.0,654.15,1445.0192143042389,11210.616829292143,2545018854.4467106,2380556550.8024907,370.2579452010316,1181790643.2066827,26635127.34250543,1155155515.8641772,0.3265689433223347,11.778455317772837,1652757077.1556628,67247369.24009761,0.6716003079438462
0.0,121712066.66666667,discharging,121712066.66666667,0.0,121712066.66666667,0.0,862.4540866085814,0.0,0.006508342252225991,3,225,0.0,23.42,123248533.53247185,1.0,654.15,1445.019214204252,11210.61682964427,2545018854.52665,2380556550.8737593,370.25794520077955,1181790643.217425,26635127.424516212,1155155515.792909,0.3265689433021867,11.778455317267182,1656667921.7173731,67371719.97331083,0.6700283960176825
0.0,121712066.66666667,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.006508342252225991,4,225,0.0,22.77,0.0,1.0,567.279923475184,1445.0192143073837,11210.616829316139,2545018854.4521585,2259509895.5924034,362.89907080586624,1179588764.8835347,25103923.74415586,1154484841.1393788,0.3381619335499059,,1660519511.0584524,0.0,0.6952552098610899
0.0,121712066.66666667,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.006508342252225991,5,225,0.0,22.47,0.0,1.0,567.279923475184,1445.0192143395402,11210.616829503691,2545018854.494736,2259509895.6302304,362.89907080586624,1179588764.9295402,25103923.82796097,1154484841.1015792,0.33816193353883395,,1662297167.6774113,0.0,0.6945117055782777
91265818.68633026,121712066.66666667,direct_plus_discharge,98537090.75047557,0.0,7271272.064145312,0.0,51.52437616345576,0.0,0.0,6,225,345.21605224599637,22.02,99632346.65634555,381.3684267018744,665.1497192224402,1445.0192141652358,11210.61682943567,2545018854.4792943,2359188154.97625,368.721924398901,1179542852.1557107,26193916.381457295,1153348935.7742534,0.32824974897325476,14.529648479317078,1664963652.6058505,55419023.08021593,0.6704025517545465
177267730.14750463,121712066.66666667,charging,121712066.66666667,55555663.480837956,0.0,393.66851878805625,0.0,0.0,0.04972654974164921,7,225,593.9030859316871,23.4,123664057.03979397,740.7407978633737,665.9672682180195,1445.0192143073928,11210.616829316235,2545018854.4521804,2380932667.9729023,370.2850064472538,1181830049.5428839,27050650.849120453,1154779398.6937635,0.3264242675603422,11.736155752177883,1656786432.1586375,68597422.58900698,0.6692883995154006
