Q_solar,Q_design,mode,Q_to_pb,Q_to_storage,Q_from_storage,m_dot_charge,m_dot_discharge,Q_defocus,tank_soc,hour,day_of_year,DNI,T_amb,Q_sg_oil,m_oil_field,T_sg_oil_in,m_steam,m_orc,Q_nuclear_condenser,Q_orc_condenser,T_orc_live,P_turbine,P_pumps,P_net,efficiency,solar_efficiency,ex_nuclear,ex_solar,efficiency_II
204645567.79672608,84262200.00000001,charging,84262200.00000001,0.0,0.0,0.0,0.0,120383367.79672606,0.9999999999999999,17,223,658.5077342976938,35.12,85191437.14657806,352.102716076899,665.8842124693875,1445.0192141534778,11210.616829418906,2545018854.475488,2346129735.073076,367.7847049057599,1178160362.5497983,26027897.62287386,1152132464.9269245,0.3292567684911898,16.962080486353617,1587339313.577957,45752201.55968095,0.7054916728471412
131275595.24071562,84262200.00000001,charging,84262200.00000001,0.0,0.0,0.0,0.0,47013395.24071561,0.9999999999999999,18,223,459.082031740249,34.05,85191437.14657806,352.102716076899,665.8842124693875,1445.0192143024633,11210.616829234337,2545018854.433588,2346129735.03571,367.78470490585073,1178160362.586779,26027897.622488834,1152132464.9642904,0.32925676850186825,16.962080486737296,1593679622.1855786,45889094.48496717,0.7027045913049093
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.9245789138836219,19,223,0.0,32.53,85326717.5637401,1.0,654.15,1445.0192143061454,11210.616829317225,2545018854.452405,2346252035.8982005,367.79347714959465,1178173342.141513,26163178.03971394,1152010164.1017992,0.3292090899428328,16.933906912483444,1602686415.7216399,45454102.6820095,0.6989756948743725
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.8491578277672439,20,223,0.0,30.58,85326717.56374043,1.0,654.15,1445.0192141584077,11210.616829414792,2545018854.4745545,2346252035.9179482,367.79347714954656,1178173342.122109,26163178.040057518,1152010164.0820515,0.3292090899371895,16.933906912280996,1614241183.7448757,45708458.86828086,0.6940030796768707
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.7737367416508659,21,223,0.0,29.88,85326717.56374043,1.0,654.15,1445.0192142054716,11210.616829643051,2545018854.5263734,2346252035.9641495,367.7934771494339,1178173342.1582565,26163178.12240546,1152010164.035851,0.32920908992398684,16.933906911807476,1618389049.1891143,45799766.217198715,0.6922352520165128
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.6983156555344879,22,223,0.0,28.58,85326717.56374043,1.0,654.15,1445.0192143463823,11210.6168296107,2545018854.519029,2346252035.9576035,367.7934771494499,1178173342.165273,26163178.12287603,1152010164.042397,0.32920908992585746,16.933906911874548,1626092227.8712716,45969337.00804617,0.6889759254322338
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.62289456941811,23,223,0.0,27.37,85326717.56374043,1.0,654.15,1445.0192143395416,11210.616829503677,2545018854.494733,2346252035.9359393,367.79347714950256,1178173342.1875684,26163178.123508137,1152010164.0640602,0.32920908993204817,16.933906912096596,1633262109.5677412,46127168.28260419,0.6859697029497879
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.547473483301732,0,224,0.0,26.4,85326717.56374043,1.0,654.15,1445.0192143061395,11210.616829317196,2545018854.4523983,2346252035.898195,367.79347714959465,1178173342.1415105,26163178.039704893,1152010164.1018057,0.32920908994283465,16.933906912483447,1639009865.9690435,46253694.180390365,0.6835786350235069
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.47205239718535397,1,224,0.0,25.51,85326717.56374043,1.0,654.15,1445.0192141603204,11210.616829439892,2545018854.4802527,2346252035.923032,367.79347714953417,1178173342.1163049,26163178.039337836,1152010164.076967,0.3292090899357365,16.93390691222884,1644283580.6052895,46369784.95258593,0.6813993853180135
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.396631311068976,2,224,0.0,24.82,85326717.56374043,1.0,654.15,1445.0192143395411,11210.616829503679,2545018854.4947333,2346252035.93594,367.79347714950256,1178173342.1875682,26163178.123507697,1152010164.0640604,0.3292090899320482,16.933906912096596,1648372190.828896,46459787.910804965,0.6797193931404989
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.32121022495259804,3,224,0.0,24.16,85326717.56374043,1.0,654.15,1445.0192143061345,11210.616829317196,2545018854.4523983,2346252035.898195,367.79347714959465,1178173342.14151,26163178.03970599,1152010164.101804,0.32920908994283415,16.933906912483426,1652283035.3906069,46545877.69692751,0.6781201775098615
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.24578913883622003,4,224,0.0,23.78,85326717.56374043,1.0,654.15,1445.0192142054789,11210.616829643108,2545018854.5263863,2346252035.9641614,367.79347714943384,1178173342.1582596,26163178.122422677,1152010164.035837,0.3292090899239828,16.93390691180732,1654534733.7746222,46595444.54348294,0.677202825932358
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.17036805271984207,5,224,0.0,23.32,85326717.56374043,1.0,654.15,1445.0192143358447,11210.616829592753,2545018854.5149546,2346252035.953969,367.79347714945857,1178173342.1695766,26163178.123547547,1152010164.046029,0.3292090899268954,16.933906911911787,1657260473.923693,46655446.515628956,0.6760956630706316
86630450.47318651,84262200.00000001,charging,84262200.00000001,2368250.473186493,0.0,16.781469205565465,0.0,0.0,0.17248781725107137,6,224,331.38675910712817,22.73,85217480.06906909,361.998819240113,665.8850460808205,1445.0192142005496,11210.616829733266,2545018854.5468535,2346153279.311029,367.7863936448352,1178162861.3167698,26053940.62779725,1152108920.6889725,0.3292475895685774,16.956649820851432,1660756531.9409797,47351863.24640831,0.6744940332446411
178781173.3308209,84262200.00000001,charging,84262200.00000001,94518973.33082087,0.0,669.7632949941473,0.0,0.0,0.25708949661875313,7,224,598.8100526674673,24.17,86230833.2426051,747.0649557357497,665.8881515543139,1445.0192143426862,11210.616829527671,2545018854.5001802,2347069419.589869,367.8521081319294,1178260074.21177,27067293.80163786,1151192780.4101322,0.3288905318691996,16.747884560647684,1652223780.1699748,47728644.42929334,0.6771911753245119
220477638.19004697,84262200.00000001,charging,84262200.00000001,136215438.19004697,0.0,965.2252610903928,0.0,0.0,0.37901268749332906,8,224,732.7396056931765,28.69,86689356.44980349,921.30012319801,665.8895329267904,1445.0192143005609,11210.616829295273,2545018854.4474216,2347483965.7887664,367.8818453517025,1178304051.1377375,27525816.926504668,1150778234.211233,0.32872903506590645,16.655025837088736,1625440420.4443197,47394076.8922474,0.6879211518195403
221377451.8697555,84262200.00000001,charging,84262200.00000001,137115251.8697555,0.0,971.6013584364046,0.0,0.0,0.5017412801379275,9,224,766.0042253849584,30.95,86699251.42424855,925.0601346929453,665.889562576302,1445.019214204236,11210.616829644185,2545018854.526631,2347492911.8756146,367.88248710174577,1178305000.1073213,27535711.98293743,1150769288.124384,0.3287255503757419,16.65303276134736,1612048740.5814924,47105234.878760375,0.6935880003573256
222859110.42379528,84262200.00000001,charging,84262200.00000001,138596910.42379528,0.0,982.1004199500821,0.0,0.0,0.6257960700263591,10,224,811.274459186228,32.45,86715544.76792903,931.2514755453793,665.8896113833172,1445.0192142042397,11210.616829730243,2545018854.546168,2347507642.6617045,367.8835438273645,1178306562.6649835,27552005.326690957,1150754557.3382926,0.32871981245610715,16.64975189866281,1603160457.4866955,46918752.58487105,0.6973935253013597
216645818.5925656,84262200.00000001,charging,84262200.00000001,132383618.59256558,0.0,938.0729124243773,0.0,0.0,0.7442894905431224,11,224,820.2450952299513,33.79,86647219.10753274,905.2882686797341,665.8894065899399,1445.0192143395295,11210.616829589642,2545018854.514249,2347445869.6382174,367.87911249320763,1178300010.0291286,27483679.6673471,1150816330.3617814,0.32874387458419035,16.663518360653708,1595220257.92201,46707407.526712954,0.7008934404228303
218237615.91327867,84262200.00000001,charging,84262200.00000001,133975415.91327865,0.0,949.3524193943921,0.0,0.0,0.8642076908876773,12,224,829.3091745931756,34.72,86664723.61337373,911.9398415091556,665.8894590871062,1445.019214346386,11210.616829524675,2545018854.4995003,2347461695.3755107,367.8802477633133,1178301688.7969348,27501184.1724448,1150800504.62449,0.32873770997316126,16.659989431866222,1589709522.4032362,46595808.12786951,0.7032920342873707
229540023.64547616,84262200.00000001,charging,84262200.00000001,145277823.64547616,0.0,1029.4415018010407,0.0,0.0,0.9942424069046509,13,224,840.8486964524756,35.13,86789012.71701741,959.1687111650036,665.8898312309125,1445.019214311079,11210.616829313109,2545018854.4514704,2347574064.85243,367.88830871131955,1178313608.3405836,27625473.19301305,1150688135.1475706,0.3286939404138793,16.634973534304738,1587280058.357325,46609217.82370253,0.7042632275775336
242675248.11033934,84262200.00000001,charging,84262200.00000001,6432517.5610746145,0.0,45.58094533818011,0.0,151980530.54926473,1.0,14,224,836.65864838493,35.39,85262173.56494036,378.9819917718929,665.8851845982932,1445.0192141973853,11210.61682962311,2545018854.5218463,2346193684.611228,367.78929178293413,1178167149.5130725,26098634.12430169,1152068515.3887708,0.3292318375262174,16.947337730211625,1585739422.6208935,45755676.58889377,0.7061427986800413
254511406.69166324,84262200.00000001,charging,84262200.00000001,0.0,0.0,0.0,0.0,170249206.6916632,1.0,15,224,826.7394655120816,35.31,85191437.14657795,352.10271607689907,665.8842124693875,1445.0192143476243,11210.616829609604,2545018854.51878,2346129735.111675,367.784704905666,1178160362.594028,26027897.70570185,1152132464.8883262,0.32925676848015917,16.9620804859574,1586213464.3859494,45727893.4701441,0.7059888882293542
234344725.74789625,84262200.00000001,charging,84262200.00000001,0.0,0.0,0.0,0.0,150082525.74789625,1.0,16,224,747.0282654231308,34.82,85191437.14657804,352.10271607689896,665.8842124693875,1445.0192143426968,11210.616829613795,2545018854.5197315,2346129735.1125207,367.7847049056639,1178160362.5931814,26027897.70570221,1152132464.887479,0.3292567684799171,16.962080485948718,1589116970.1969163,45790582.753686436,0.7047080202230185
198434936.5574374,84262200.00000001,charging,84262200.00000001,0.0,0.0,0.0,0.0,114172736.55743738,1.0,17,224,640.3901844724843,33.99,85191437.14657806,352.102716076899,665.8842124693875,1445.019214197392,11210.616829623197,2545018854.521866,2346129735.1144266,367.7847049056594,1178160362.5915375,26027897.70596365,1152132464.8855739,0.3292567684793726,16.96208048592913,1594035153.5093706,45896770.723768264,0.7025489581979638
125339522.99107027,84262200.00000001,charging,84262200.00000001,0.0,0.0,0.0,0.0,41077322.991070256,1.0,18,224,440.65228945622806,32.82,85191437.14657806,352.102716076899,665.8842124693875,1445.0192143513102,11210.616829606546,2545018854.5180864,2346129735.1110525,367.78470490566747,1178160362.594672,26027897.70572388,1152132464.888948,0.32925676848033686,16.962080485963813,1600968014.3233123,46046457.380389646,0.6995278333511915
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.924578913883622,19,224,0.0,31.04,85326717.5637401,1.0,654.15,1445.0192141689324,11210.616829346582,2545018854.4590693,2346252035.9041424,367.7934771495802,1178173342.1351416,26163178.039285045,1152010164.0958567,0.32920908994113457,16.933906912422536,1611515443.5958045,45648456.89613466,0.6951697196359851
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.849157827767244,20,224,0.0,29.59,85326717.56374043,1.0,654.15,1445.0192143042436,11210.616829292212,2545018854.4467263,2346252035.8931375,367.79347714960704,1178173342.147322,26163178.040458787,1152010164.1068633,0.32920908994427994,16.933906912535285,1620107450.587442,45837593.54746469,0.6915055020347806
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.773736741650866,21,224,0.0,27.89,85326717.56374043,1.0,654.15,1445.0192143073962,11210.616829316208,2545018854.4521737,2346252035.8979983,367.7934771495952,1178173342.141727,26163178.039726425,1152010164.1020005,0.32920908994289033,16.933906912485387,1630180838.0948784,46059339.96626521,0.6872584127141588
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.698315655534488,22,224,0.0,27.87,85326717.56374043,1.0,654.15,1445.0192142054846,11210.616829643148,2545018854.5263953,2346252035.96417,367.79347714943384,1178173342.1582644,26163178.122434154,1152010164.0358303,0.3292090899239809,16.933906911807256,1630299348.536142,46061948.74766285,0.6872087573856682
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.6228945694181101,23,224,0.0,27.04,85326717.56374043,1.0,654.15,1445.0192141534687,11210.616829418876,2545018854.4754815,2346252035.9187775,367.7934771495445,1178173342.12125,26163178.040027194,1152010164.0812228,0.3292090899369527,16.933906912272462,1635217531.8485966,46170213.17566546,0.6851543717327377
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.5474734833017321,0,225,0.0,25.5,85326717.56374043,1.0,654.15,1445.0192143073973,11210.616829230215,2545018854.432652,2346252035.8805914,367.7934771496376,1178173342.15908,26163178.039670065,1152010164.11941,0.3292090899478654,16.933906912663847,1644342835.8259215,46371089.34328476,0.6813749783270502
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.47205239718535413,1,225,0.0,24.58,85326717.56374043,1.0,654.15,1445.0192143073898,11210.616829316188,2545018854.4521694,2346252035.897994,367.7934771495952,1178173342.1417258,26163178.03971959,1152010164.1020062,0.32920908994289194,16.933906912485455,1649794316.1240637,46491093.2875768,0.6791369882156699
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.39663131106897614,2,225,0.0,24.08,85326717.56374043,1.0,654.15,1445.0192143042389,11210.616829292143,2545018854.4467106,2346252035.8931255,367.7934771496071,1178173342.147316,26163178.040440686,1152010164.1068752,0.32920908994428333,16.93390691253538,1652757077.1556628,46556312.82251813,0.677926844395469
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.32121022495259816,3,225,0.0,23.42,85326717.56374043,1.0,654.15,1445.019214204252,11210.61682964427,2545018854.52665,2346252035.9643993,367.79347714943333,1178173342.1580539,26163178.12245147,1152010164.0356023,0.32920908992391573,16.933906911804886,1656667921.7173731,46642402.60864068,0.6763360425772347
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.24578913883622017,4,225,0.0,22.77,85326717.56374043,1.0,654.15,1445.0192143073837,11210.616829316139,2545018854.4521585,2346252035.897984,367.79347714959533,1178173342.141723,26163178.03970678,1152010164.1020162,0.32920908994289483,16.93390691248557,1660519511.0584524,46727188.004064426,0.6747766241016064
0.0,84262200.00000001,discharging,84262200.0,0.0,84262200.0,0.0,597.0835984213256,0.0,0.17036805271984218,5,225,0.0,22.47,85326717.56374043,1.0,654.15,1445.0192143395402,11210.616829503691,2545018854.494736,2346252035.935942,367.79347714950256,1178173342.187569,26163178.12351189,1152010164.064057,0.3292090899320473,16.93390691209656,1662297167.6774113,46766319.72502921,0.6740593152656759
91265818.68633026,84262200.00000001,charging,84262200.00000001,7003618.686330244,0.0,49.627779089614315,0.0,0.0,0.17663682481537243,6,225,345.21605224599637,22.02,85268453.78846745,381.3684267018744,665.8852040508342,1445.0192141652358,11210.61682943567,2545018854.4792943,2346199362.237671,367.78969902374,1178167752.0263815,26104914.264053255,1152062837.7623281,0.32922962412759516,16.946029999905306,1664963652.6058505,47471113.71899125,0.6727630508430046
177267730.14750463,84262200.00000001,charging,84262200.00000001,93005530.14750461,0.0,659.039006975312,0.0,0.0,0.2598838572754118,7,225,593.9030859316871,23.4,86214190.37312725,740.7407978633737,665.8881011394658,1445.0192143073928,11210.616829316235,2545018854.4521804,2347054373.012609,367.8510288007814,1178258477.836511,27050650.849120453,1151207826.9873905,0.3288963944416985,16.751273597793233,1656786432.1586375,47819123.527209714,0.6753514460559191
216782158.79366344,84262200.00000001,charging,84262200.00000001,132519958.79366343,0.0,939.0390217578743,0.0,0.0,0.3784993126553538,8,225,722.1782114733606,26.76,86648718.39881551,905.8579874280817,665.8894110872417,1445.019214202326,11210.616829619032,2545018854.5209208,2347447225.14678,367.87920973094947,1178300153.8114305,27485178.958209384,1150814974.8532212,0.32874334657023224,16.66321604588844,1636876678.026292,47622993.25241566,0.6831791032524421
222353768.58314177,84262200.00000001,charging,84262200.00000001,138091568.58314174,0.0,978.5195577764116,0.0,0.0,0.5021017831113216,9,225,771.0964141880625,28.89,86709987.67904243,929.1398260199534,665.8895947390093,1445.0192143426812,11210.616829613668,2545018854.519703,2347502618.487949,367.88318341507556,1178306029.750181,27546448.238131512,1150759581.5120494,0.32872176945882875,16.650870747666335,1624255316.0316806,47379316.52049563,0.688403769043192
214477952.63811052,84262200.00000001,charging,84262200.00000001,130215752.6381105,0.0,922.7113718405672,0.0,0.0,0.618654798501709,10,225,785.9009285320927,30.53,86623379.7520027,896.2295034130434,665.8893350601077,1445.0192143061563,11210.616829231274,2545018854.4328923,2347424316.5187783,367.87756637495,1178297723.7091558,27459840.22793049,1150837883.4812253,0.32875227027785975,16.668326696942234,1614537459.848036,47118635.37775373,0.6925848776938688
212774287.953587,84262200.00000001,charging,84262200.00000001,128512087.95358698,0.0,910.6391705410682,0.0,0.0,0.733682904254265,11,225,810.7638136376465,31.88,86604645.07514566,889.110475394497,665.8892788192687,1445.0192141936905,11210.616829712208,2545018854.5420732,2347407378.696545,367.87635132698347,1178295926.9380085,27441105.634553008,1150854821.3034556,0.32875886824938805,16.672107288517843,1606538005.0627182,46932862.20140216,0.696023645827938
223548133.70686993,84262200.00000001,charging,84262200.00000001,139285933.7068699,0.0,986.9828524198524,0.0,0.0,0.8583544224546674,12,225,852.7811701387106,33.13,86723121.74517828,934.1306665635442,665.8896340740631,1445.0192142005371,11210.61682973321,2545018854.546841,2347514492.989962,367.88403524263134,1178307289.3139305,27559582.3038918,1150747707.0100386,0.3287171441414563,16.648226602210535,1599131102.4837208,46834292.7727199,0.6991323817173888
234982965.68408406,84262200.00000001,charging,84262200.00000001,150720765.68408406,0.0,1068.0102956185615,0.0,0.0,0.9932609861117488,13,225,863.9078800341658,34.05,86848867.07753853,981.9128915358339,665.8900100665786,1445.0192143513098,11210.616829520497,2545018854.4985514,2347628179.260624,367.89219069474166,1178319348.375989,27685327.63661185,1150634020.739377,0.32867286319043837,16.62295207510859,1593679622.1855786,46782232.10346488,0.701408580596376
238628269.7973373,84262200.00000001,charging,84262200.00000001,7528983.8067086255,0.0,53.3505266153207,0.0,146837085.99062866,1.0,14,225,827.0649594808425,34.53,85274231.06720552,383.5637466177714,665.8852219430134,1445.0192143042416,11210.616829292176,2545018854.446718,2346204585.184542,367.79007365137454,1178168306.3593729,26110691.54391589,1152057614.8154569,0.32922758799161145,16.944827167757506,1590835371.595244,45872282.27759388,0.7038872287848205
245629919.26323166,84262200.00000001,charging,84262200.00000001,0.0,0.0,0.0,0.0,161367719.26323164,1.0,15,225,801.8530411916443,34.41,85191437.14657873,352.10271607689907,665.8842124693884,1445.019214306144,11210.616829231181,2545018854.4328713,2346129735.03508,367.78470490585255,1178160362.5874035,26027897.622483492,1152132464.96492,0.3292567685020481,16.96208048674351,1591546434.2428277,45843037.052161016,0.7036398396123278
207908559.12581715,84262200.00000001,charging,84262200.00000001,0.0,0.0,0.0,0.0,123646359.12581713,1.0,16,225,668.8210770893037,33.88,85191437.14657806,352.102716076899,665.8842124693875,1445.0192142054827,11210.616829729137,2545018854.5459166,2346129735.135867,367.7847049056071,1178160362.5694587,26027897.705325704,1152132464.8641331,0.32925676847324525,16.96208048570906,1594686960.9363222,45910843.828236945,0.7022638098857353
200142476.348082,84262200.00000001,charging,84262200.00000001,0.0,0.0,0.0,0.0,115880276.34808199,1.0,17,225,645.8913573843188,32.82,85191437.14657806,352.102716076899,665.8842124693875,1445.019214304231,11210.616829292103,2545018854.4467015,2346129735.047407,367.78470490582237,1178160362.5758617,26027897.6232666,1152132464.952595,0.3292567684985259,16.96208048661717,1600968014.3233123,46046457.380389646,0.6995278333898354
