Q_solar,Q_design,mode,Q_to_pb,Q_to_storage,Q_from_storage,m_dot_charge,m_dot_discharge,Q_defocus,tank_soc,hour,day_of_year,DNI,T_amb,Q_sg_oil,m_oil_field,T_sg_oil_in,m_steam,m_orc,Q_nuclear_condenser,Q_orc_condenser,T_orc_live,P_turbine,P_pumps,P_net,efficiency,solar_efficiency,ex_nuclear,ex_solar,efficiency_II
0.0,65537266.666666664,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,222,0.0,27.35,0.0,1.0,567.2799234751812,1445.0192141534708,11210.61682941886,2545018854.4754777,2259509895.613119,362.89907080586624,1179588764.863151,25103923.744471643,1154484841.1186795,0.3381619335438429,,1633380620.0090048,0.0,0.7068069909586137
0.0,65537266.666666664,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,223,0.0,26.49,0.0,1.0,567.279923475184,1445.01921434638,11210.616829524635,2545018854.4994907,2259509895.634452,362.89907080586624,1179588764.924609,25103923.827249113,1154484841.09736,0.3381619335375981,,1638476568.9833553,0.0,0.7046086974644359
0.0,65537266.666666664,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,223,0.0,25.36,0.0,1.0,567.279923475184,1445.0192143110876,11210.61682931321,2545018854.4514933,2259509895.591839,362.89907080586624,1179588764.8841846,25103923.744212776,1154484841.1399717,0.3381619335500796,,1645172408.9147692,0.0,0.7017409451338432
0.0,65537266.666666664,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,223,0.0,24.29,0.0,1.0,567.279923475184,1445.0192141986447,11210.616829708228,2545018854.5411696,2259509895.671455,362.89907080586624,1179588764.8880131,25103923.827656988,1154484841.0603561,0.3381619335267593,,1651512717.522391,0.0,0.6990468973150391
0.0,65537266.666666664,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,223,0.0,23.04,0.0,1.0,567.279923475184,1445.0192143463692,11210.616829610619,2545018854.5190105,2259509895.651782,362.89907080586624,1179588764.90733,25103923.827300828,1154484841.0800292,0.3381619335325218,,1658919620.1013885,0.0,0.6959257260514349
0.0,65537266.666666664,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,223,0.0,22.04,0.0,1.0,567.279923475184,1445.0192141603186,11210.616829439874,2545018854.4802485,2259509895.617368,362.89907080586624,1179588764.858222,25103923.74378052,1154484841.1144414,0.3381619335426015,,1664845142.1645865,0.0,0.6934487850403981
0.0,65537266.666666664,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,223,0.0,21.02,0.0,1.0,567.279923475184,1445.0192143042304,11210.616829206077,2545018854.427172,2259509895.570246,362.89907080586624,1179588764.9063792,25103923.744813975,1154484841.1615653,0.3381619335564046,,1670889174.6690485,0.0,0.6909404038662427
74616793.12353167,65537266.666666664,charging,65537266.666666664,9079526.456865005,0.0,64.33770218231409,0.0,0.0,0.00812686764408178,6,223,295.48703842435293,20.83,66360436.238675356,311.7978823688864,665.8100129689396,1445.0192143476281,11210.616829609608,2545018854.518781,2329110836.318938,366.56505180940576,1176348260.4789221,25921830.131134674,1150426430.3477874,0.33054807150695176,21.722368909004715,1672015023.8610563,37059823.95371732,0.6731281733030738
173411329.25441748,65537266.666666664,charging,65537266.666666664,107874062.58775082,0.0,764.3977188611448,0.0,0.0,0.10468236897391058,7,223,582.7343139944613,25.06,67446849.3846508,724.6262265759237,665.815471022059,1445.0192141689301,11210.616829346609,2545018854.4590755,2330092413.3782334,366.6353375211324,1176453096.481969,27008243.193454076,1149444853.288515,0.33016297620389656,21.359472666995757,1646950065.5337286,37238291.8632676,0.68249186514093
214102549.8664209,65537266.666666664,charging,65537266.666666664,148565283.19975424,0.0,1052.7365045464344,0.0,0.0,0.2376596116534602,8,223,712.7758799170493,29.36,67894318.2297801,894.660824509169,665.817668450649,1445.019214197386,11210.616829623137,2545018854.5218525,2330496713.128715,366.6642894952289,1176496265.660435,27455712.12248288,1149040553.5379522,0.33000443107134064,21.213380484050155,1621470320.661977,37046968.90142095,0.6928119234985095
