Q_solar,Q_design,mode,Q_to_pb,Q_to_storage,Q_from_storage,m_dot_charge,m_dot_discharge,Q_defocus,tank_soc,hour,day_of_year,DNI,T_amb,Q_sg_oil,m_oil_field,T_sg_oil_in,m_steam,m_orc,Q_nuclear_condenser,Q_orc_condenser,T_orc_live,P_turbine,P_pumps,P_net,efficiency,solar_efficiency,ex_nuclear,ex_solar,efficiency_II
204645567.79672608,102987133.33333334,charging,102987133.33333334,0.0,0.0,0.0,0.0,101658434.46339273,1.0,17,223,658.5077342976938,35.12,104122282.81601858,430.3477640939877,665.932543281518,1445.0192141534778,11210.616829418906,2545018854.475488,2363249497.417084,369.01364438555265,1179971445.87523,26233809.95898126,1153737635.9162488,0.3279413116342164,13.91095382054296,1587339313.577957,55922541.79491495,0.7021021221565779
131275595.24071562,102987133.33333334,charging,102987133.33333334,0.0,0.0,0.0,0.0,28288461.90738228,1.0,18,223,459.082031740249,34.05,104122282.8160188,430.3477640939877,665.932543281518,1445.0192143024633,11210.616829234337,2545018854.433588,2363249497.379725,369.01364438566395,1179971445.9122045,26233809.958596233,1153737635.9536083,0.3279413116448356,13.910953820856728,1593679622.1855786,56089842.28764087,0.6993326405892736
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.9078186725244268,19,223,0.0,32.53,104287625.54810001,1.0,654.149999999995,1445.0192143061454,11210.616829317225,2545018854.452405,2363399068.292701,369.0243898733521,1179987217.731372,26399152.690746315,1153588065.0406258,0.3278833875501901,13.88761572899013,1602686415.7216399,55554702.85828353,0.6956696780191592
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.8156373450488537,20,223,0.0,30.58,104287625.54810615,1.0,654.15,1445.0192141584077,11210.616829414792,2545018854.4745545,2363399068.3124523,369.02438987329356,1179987217.7119708,26399152.69108989,1153588065.020881,0.32788338754457746,13.887615728823777,1614241183.7448757,55865580.898215026,0.6907271375955464
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.7234560175732806,21,223,0.0,29.88,104287625.54810615,1.0,654.15,1445.0192142054716,11210.616829643051,2545018854.5263734,2363399068.3586564,369.02438987315566,1179987217.748116,26399152.77343783,1153588064.9746783,0.3278833875314453,13.887615728436309,1618389049.1891143,55977178.14331733,0.6889699792933311
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.6312746900977074,22,223,0.0,28.58,104287625.54810615,1.0,654.15,1445.0192143463823,11210.6168296107,2545018854.519029,2363399068.352102,369.0243898731751,1179987217.7551396,26399152.773908403,1153588064.9812312,0.32788338753330787,13.88761572849132,1626092227.8712716,56184430.169935904,0.6857302926169317
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.5390933626221344,23,223,0.0,27.37,104287625.54810615,1.0,654.15,1445.0192143395416,11210.616829503677,2545018854.494733,2363399068.330443,369.0243898732398,1179987217.7774308,26399152.77454051,1153588065.0028903,0.327883387539464,13.887615728672914,1633262109.5677412,56377333.97932704,0.6827421491659531
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.44691203514656125,0,224,0.0,26.4,104287625.54810615,1.0,654.15,1445.0192143061395,11210.616829317196,2545018854.4523983,2363399068.292701,369.02438987335256,1179987217.73137,26399152.690737266,1153588065.0406327,0.3278833875501915,13.88761572898938,1639009865.9690435,56531975.87611166,0.6803654363287508
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.35473070767098813,1,224,0.0,25.51,104287625.54810615,1.0,654.15,1445.0192141603204,11210.616829439892,2545018854.4802527,2363399068.317533,369.0243898732783,1179987217.7061694,26399152.69037021,1153588065.015799,0.32788338754313306,13.887615728781155,1644283580.6052895,56673863.80202745,0.6781992511386763
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.26254938019541507,2,224,0.0,24.82,104287625.54810615,1.0,654.15,1445.0192143395411,11210.616829503679,2545018854.4947333,2363399068.3304434,369.0243898732398,1179987217.7774305,26399152.77454007,1153588065.0028903,0.327883387539464,13.887615728672918,1648372190.828896,56783866.800771154,0.6765293181472727
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.17036805271984198,3,224,0.0,24.16,104287625.54810615,1.0,654.15,1445.0192143061345,11210.616829317196,2545018854.4523983,2363399068.292701,369.02438987335256,1179987217.7313695,26399152.690738365,1153588065.040631,0.32788338755019103,13.887615728989362,1652283035.3906069,56889087.060439035,0.6749396680928325
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.07818672524426891,4,224,0.0,23.78,104287625.54810615,1.0,654.15,1445.0192142054789,11210.616829643108,2545018854.5263863,2363399068.3586674,369.02438987315554,1179987217.7481198,26399152.77345505,1153588064.9746647,0.3278833875314415,13.887615728436192,1654534733.7746222,56949668.42206602,0.6740277991981907
0.0,102987133.33333334,discharging,87352036.66666616,0.0,87352036.66666616,0.0,618.9782415171288,0.0,0.0,5,224,0.0,23.32,88455492.85391055,1.0,654.15,1445.0192143358447,11210.616829592753,2545018854.5149546,2349080770.3801656,367.99640234604243,1178473383.03355,26202116.74704937,1152271266.2865007,0.32898955279731307,16.341278407832764,1657260473.923693,48366216.7453745,0.6755706114299246
86630450.47318651,102987133.33333334,direct_partial,86630450.47318651,0.0,0.0,0.0,0.0,0.0,0.0,6,224,331.38675910712817,22.73,87585730.54225405,361.998819240113,665.8914794448935,1445.0192142005496,11210.616829733266,2545018854.5468535,2348294386.7480273,367.9399838616471,1178390004.352956,26053940.62779725,1152336063.7251587,0.3290897760046299,16.503341871672013,1660756531.9409797,48668179.0300384,0.6741075265435867
178781173.3308209,102987133.33333334,charging,102987133.33333334,75794039.99748755,0.0,537.0780509005193,0.0,0.0,0.06784143800848665,7,224,598.8100526674673,24.17,104955766.57593766,747.0649557357497,665.934766642169,1445.0192143426862,11210.616829527671,2545018854.5001802,2364003484.319698,369.06781385214435,1180050942.8152752,27067293.80163786,1152983649.0136373,0.3276493725681381,13.794056535951585,1652223780.1699748,58096148.96548542,0.6741333182011464
220477638.19004697,102987133.33333334,charging,102987133.33333334,117490504.85671362,0.0,832.5400169967648,0.0,0.0,0.17300438752386746,8,224,732.7396056931765,28.69,105414289.78313692,921.30012319801,665.9357008382034,1445.0192143005609,11210.616829295273,2545018854.4474216,2364418282.581246,369.097616194293,1180094667.6785905,27525816.926504668,1152568850.752086,0.32748882508603616,13.730536035782478,1625440420.4443197,57634527.88106006,0.6847994807948778
221377451.8697555,102987133.33333334,charging,102987133.33333334,118390318.53642216,0.0,838.9161143427766,0.0,0.0,0.2789727388092708,9,224,766.0042253849584,30.95,105424184.75758244,925.0601346929453,665.9357209088604,1445.019214204236,11210.616829644185,2545018854.526631,2364427234.10612,369.09825934842365,1180095611.2101493,27535711.98293743,1152559899.227212,0.32748536087774827,13.729171346082982,1612048740.5814924,57282159.06623428,0.6904322561035878
222859110.42379528,102987133.33333334,charging,102987133.33333334,119871977.09046194,0.0,849.4151758564542,0.0,0.0,0.3862672873385071,10,224,811.274459186228,32.45,105440478.10126244,931.2514755453793,665.9357539495788,1445.0192142042397,11210.616829730243,2545018854.546168,2364441973.846482,369.09931838599346,1180097164.8135393,27552005.326690957,1152545159.4868484,0.32747965668356643,13.726924768403421,1603160457.4866955,57053512.967407316,0.6942148301351804
216645818.5925656,102987133.33333334,charging,102987133.33333334,113658685.25923225,0.0,805.3876683307493,0.0,0.0,0.4880004664960755,11,224,820.2450952299513,33.79,105372152.44086602,905.2882686797341,665.9356153260208,1445.0192143395295,11210.616829589642,2545018854.514249,2364380163.272363,369.09487735577704,1180090649.7283163,27483679.6673471,1152606970.060969,0.3275035773814306,13.736350376904532,1595220257.92201,56804501.56614092,0.6976935202945039
218237615.91327867,102987133.33333334,charging,102987133.33333334,115250482.57994533,0.0,816.6671753007643,0.0,0.0,0.5911584254814352,12,224,829.3091745931756,34.72,105389656.94670732,911.9398415091556,665.9356508573933,1445.019214346386,11210.616829524675,2545018854.4995003,2364395998.6301274,369.09601511018343,1180092318.8756518,27501184.1724448,1152591134.703207,0.32749744900459604,13.73393444485511,1589709522.4032362,56666760.609188676,0.7000775865127721
229540023.64547616,102987133.33333334,charging,102987133.33333334,126552890.31214282,0.0,896.7562577074127,0.0,0.0,0.7044329001392136,13,224,840.8486964524756,35.13,105513946.05035074,959.1687111650036,665.9359028062697,1445.019214311079,11210.616829313109,2545018854.4514704,2364508436.410571,369.1040936930675,1180104170.1157758,27625473.19301305,1152478696.9227629,0.3274539367051212,13.716803392754882,1587280058.357325,56668645.54721067,0.70104297913038
242675248.11033934,102987133.33333334,charging,102987133.33333334,139688114.777006,0.0,989.832715354523,0.0,0.0,0.8294644010261008,14,224,836.65864838493,35.39,105658390.07622042,1014.056290771973,665.9361948684533,1445.0192141973853,11210.61682962311,2545018854.5218463,2364639107.9592924,369.11348245364934,1180117942.6762896,27769917.302252017,1152348025.3740375,0.32740337204971837,13.696944966901945,1585739422.6208935,56704991.949907884,0.7016054943175448
254511406.69166324,102987133.33333334,charging,102987133.33333334,151524273.3583299,0.0,1073.703966724916,0.0,0.0,0.9650901652439848,15,224,826.7394655120816,35.31,105788548.67388673,1063.5155214163274,665.9364573641747,1445.0192143476243,11210.616829609604,2545018854.51878,2364756856.628925,369.1219428022261,1180130352.6040866,27900075.89967735,1152230276.7044094,0.3273578116328956,13.679096968063279,1586213464.3859494,56787573.63626061,0.701296134353893
234344725.74789625,102987133.33333334,charging,102987133.33333334,39002083.232258186,0.0,276.3695251517853,0.0,92355509.18230473,0.9999999999999999,16,224,747.0282654231308,34.82,104551176.73667865,593.3240386125188,665.9339355397742,1445.0192143426968,11210.616829613795,2545018854.5197315,2363637481.3665433,369.041518262726,1180012355.9292593,26662703.96246849,1153349651.966791,0.3277910691173969,13.850568106530629,1589116970.1969163,56200095.37378602,0.7009892962890619
198434936.5574374,102987133.33333334,charging,102987133.33333334,0.0,0.0,0.0,0.0,95447803.22410405,0.9999999999999999,17,224,640.3901844724843,33.99,104122282.81601955,430.3477640939877,665.932543281518,1445.019214197392,11210.616829623197,2545018854.521866,2363249497.458434,369.0136443854293,1179971445.916971,26233810.042071044,1153737635.8748999,0.3279413116224632,13.910953820195555,1594035153.5093706,56099223.62368197,0.6991779892976997
125339522.99107027,102987133.33333334,charging,102987133.33333334,0.0,0.0,0.0,0.0,22352389.657736927,0.9999999999999999,18,224,440.65228945622806,32.82,104122282.8160188,430.3477640939877,665.932543281518,1445.0192143513102,11210.616829606546,2545018854.5180864,2363249497.4550653,369.0136443854394,1179971445.9201,26233810.04183128,1153737635.8782687,0.3279413116234209,13.910953820223929,1600968014.3233123,56282159.67647519,0.6961759026965211
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.9078186725244268,19,224,0.0,31.04,104287625.54810001,1.0,654.149999999995,1445.0192141689324,11210.616829346582,2545018854.4590693,2363399068.298644,369.0243898733343,1179987217.7250001,26399152.69031742,1153588065.0346828,0.32788338754850094,13.887615728940288,1611515443.5958045,55792245.56571557,0.6918867300460996
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.8156373450488537,20,224,0.0,29.59,104287625.54810615,1.0,654.15,1445.0192143042436,11210.616829292212,2545018854.4467263,2363399068.2876453,369.0243898733677,1179987217.7371802,26399152.69149116,1153588065.045689,0.32788338755162866,13.887615729031765,1620107450.587442,56023411.28771686,0.6882446301090842
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.7234560175732806,21,224,0.0,27.89,104287625.54810615,1.0,654.15,1445.0192143073962,11210.616829316208,2545018854.4521737,2363399068.292499,369.02438987335313,1179987217.7315931,26399152.6907588,1153588065.0408344,0.3278833875502488,13.887615728991094,1630180838.0948784,56294433.16867961,0.6840231129962145
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.6312746900977074,22,224,0.0,27.87,104287625.54810615,1.0,654.15,1445.0192142054846,11210.616829643148,2545018854.5263953,2363399068.358676,369.02438987315554,1179987217.7481246,26399152.773466527,1153588064.974658,0.3278833875314396,13.88761572843614,1630299348.536142,56297621.6613968,0.6839737562433464
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.5390933626221344,23,224,0.0,27.04,104287625.54810615,1.0,654.15,1445.0192141534687,11210.616829418876,2545018854.4754815,2363399068.313283,369.02438987329106,1179987217.7111104,26399152.691059567,1153588065.0200508,0.3278833875443415,13.887615728816769,1635217531.8485966,56429944.109160975,0.6819317153338497
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.44691203514656125,0,225,0.0,25.5,104287625.54810615,1.0,654.15,1445.0192143073973,11210.616829230215,2545018854.432652,2363399068.275094,369.0243898734052,1179987217.748943,26399152.69070244,1153588065.0582407,0.3278833875551962,13.88761572913705,1644342835.8259215,56675458.04838606,0.6781749903646139
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.35473070767098813,1,225,0.0,24.58,104287625.54810615,1.0,654.15,1445.0192143073898,11210.616829316188,2545018854.4521694,2363399068.292495,369.02438987335313,1179987217.7315912,26399152.690751962,1153588065.0408392,0.3278833875502502,13.887615728991134,1649794316.1240637,56822128.71337766,0.6759503979529042
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.26254938019541507,2,225,0.0,24.08,104287625.54810615,1.0,654.15,1445.0192143042389,11210.616829292143,2545018854.4467106,2363399068.2876306,369.0243898733677,1179987217.737177,26399152.69147306,1153588065.045704,0.3278833875516329,13.887615729031898,1652757077.1556628,56901841.03130788,0.6747474907270047
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.17036805271984198,3,225,0.0,23.42,104287625.54810615,1.0,654.15,1445.019214204252,11210.61682964427,2545018854.52665,2363399068.358902,369.02438987315475,1179987217.747917,26399152.773483843,1153588064.9744332,0.32788338753137564,13.88761572843426,1656667921.7173731,57007061.29097576,0.6731661933637582
0.0,102987133.33333334,discharging,102987133.33333334,0.0,102987133.33333334,0.0,729.7688425149536,0.0,0.07818672524426891,4,225,0.0,22.77,104287625.54810615,1.0,654.15,1445.0192143073837,11210.616829316139,2545018854.4521585,2363399068.2924843,369.02438987335313,1179987217.7315874,26399152.690739155,1153588065.0408483,0.32788338755025276,13.88761572899121,1660519511.0584524,57110687.304285064,0.6716160825190778
0.0,102987133.33333334,discharging,87352036.66666616,0.0,87352036.66666616,0.0,618.9782415171288,0.0,0.0,5,225,0.0,22.47,88455492.85391055,1.0,654.15,1445.0192143395402,11210.616829503691,2545018854.494736,2349080770.3621316,367.9964023460876,1178473383.051536,26202116.747013714,1152271266.3045223,0.32898955280245845,16.341278408010858,1662297167.6774113,48481155.47338156,0.6735362791962134
91265818.68633026,102987133.33333334,direct_partial,91265818.68633026,0.0,0.0,0.0,0.0,0.0,0.0,6,225,345.21605224599637,22.02,92272072.47479634,381.3684267018744,665.9046114198803,1445.0192141652358,11210.61682943567,2545018854.4792943,2352531742.98122,368.2440401573742,1178838989.969162,26104914.264053255,1152734075.7051086,0.3287634421625148,15.674344501425612,1664963652.6058505,51371398.16603676,0.6716253188366046
177267730.14750463,102987133.33333334,charging,102987133.33333334,74280596.81417128,0.0,526.3537628816841,0.0,0.0,0.06648679110084431,7,225,593.9030859316871,23.4,104939123.70645952,740.7407978633737,665.93473258075,1445.0192143073928,11210.616829316235,2545018854.4521804,2363988428.59083,369.06673215521096,1180049355.5916238,27050650.849120453,1152998704.7425034,0.327655200675385,13.796372557031306,1656786432.1586375,58208272.14905551,0.6723045277320226
216782158.79366344,102987133.33333334,charging,102987133.33333334,113795025.4603301,0.0,806.3537776642463,0.0,0.0,0.16834200512159123,8,225,722.1782114733606,26.76,105373651.73214895,905.8579874280817,665.9356183698056,1445.019214202326,11210.616829619032,2545018854.5209208,2364381519.604945,369.0949748063059,1180090792.6865988,27485178.958209384,1152605613.7283895,0.32750305247102857,13.736143416652094,1636876678.026292,57917695.00114961,0.680085815761513
222353768.58314177,102987133.33333334,charging,102987133.33333334,119366635.24980843,0.0,845.8343136827838,0.0,0.0,0.2751842342183639,9,225,771.0964141880625,28.89,105434921.01237558,929.1398260199534,665.935742681692,1445.0192143426812,11210.616829613668,2545018854.519703,2364436946.6187563,369.09895718520426,1180096634.9527073,27546448.238131512,1152550186.7145758,0.327481602183751,13.727690919507024,1624255316.0316806,57614145.67099305,0.6852792163476046
214477952.63811052,102987133.33333334,charging,102987133.33333334,111490819.30477718,0.0,790.0261277469393,0.0,0.0,0.3749770082495562,10,225,785.9009285320927,30.53,105348313.08533603,896.2295034130434,665.9355669169574,1445.0192143061563,11210.616829231274,2545018854.4328923,2364358597.0505066,369.09332785394383,1180088376.5107603,27459840.22793049,1152628536.2828298,0.3275119237266815,13.73964192222418,1614537459.848036,57307365.42148452,0.6894351191337467
212774287.953587,102987133.33333334,charging,102987133.33333334,109787154.62025365,0.0,777.9539264474404,0.0,0.0,0.47324487264291715,11,225,810.7638136376465,31.88,105329578.40847965,889.110475394497,665.9355288582964,1445.0192141936905,11210.616829712208,2545018854.5420732,2364341648.9311824,369.0921101466272,1180086590.0367055,27441105.634553008,1152645484.4021525,0.3275184829161141,13.742229698867774,1606538005.0627182,57083644.81634784,0.6928531403074383
223548133.70686993,102987133.33333334,charging,102987133.33333334,120561000.37353659,0.0,854.2976083262246,0.0,0.0,0.5811561494841244,12,225,852.7811701387106,33.13,105448055.0785115,934.1306665635442,665.935769311203,1445.0192142005371,11210.61682973321,2545018854.546841,2364448828.33873,369.09981087635515,1180097887.298496,27559582.3038918,1152538304.994604,0.3274770040522429,13.725880267363031,1599131102.4837208,56949938.89704875,0.6959431792261006
234982965.68408406,102987133.33333334,charging,102987133.33333334,131995832.35075071,0.0,935.3250515249335,0.0,0.0,0.6993024717820108,13,225,863.9078800341658,34.05,105573800.41087164,981.9128915358339,665.9360239270407,1445.0192143513098,11210.616829520497,2545018854.4985514,2364562583.7083616,369.10798416604734,1180109877.2615845,27685327.63661185,1152424549.6249726,0.3274329833602124,13.708567915014225,1593679622.1855786,56872017.77570815,0.6982056917964726
238628269.7973373,102987133.33333334,charging,102987133.33333334,135641136.46400395,0.0,961.1557478191355,0.0,0.0,0.8207116188749541,14,225,827.0649594808425,34.53,105613886.6996966,997.1453620766405,665.9361049687151,1445.0192143042416,11210.616829292176,2545018854.446718,2364598847.7872043,369.11058974920684,1180113699.389202,27725413.843071405,1152388285.5461307,0.32741895066981697,13.703057583448217,1590835371.595244,56817492.545201495,0.6994120610152391
245629919.26323166,102987133.33333334,charging,102987133.33333334,142642785.92989832,0.0,1010.7695729741986,0.0,0.0,0.9483877754611687,15,225,801.8530411916443,34.41,105690881.68666962,1026.4028440075626,665.9362604559245,1445.019214306144,11210.616829231181,2545018854.4328713,2364668501.543309,369.1155944068868,1180121040.619266,27802408.829242513,1152318631.7900236,0.3273919984807931,13.69248543889393,1591546434.2428277,56877970.44904291,0.6990424483586914
207908559.12581715,102987133.33333334,charging,102987133.33333334,57662383.432469636,0.0,408.59677759908,0.0,47259042.36001417,0.9999999999999999,16,225,668.8210770893037,33.88,104756378.32208717,671.2990070242712,665.9343578623718,1445.0192142054827,11210.616829729137,2545018854.5459166,2363823111.729812,369.0548548207928,1180031927.1510224,26867905.54750168,1153164021.6035209,0.32771919894988727,13.82185178684387,1594686960.9363222,56458298.40400972,0.6984025270219015
