Q_solar,Q_design,mode,Q_to_pb,Q_to_storage,Q_from_storage,m_dot_charge,m_dot_discharge,Q_defocus,tank_soc,hour,day_of_year,DNI,T_amb,Q_sg_oil,m_oil_field,T_sg_oil_in,m_steam,m_orc,Q_nuclear_condenser,Q_orc_condenser,T_orc_live,P_turbine,P_pumps,P_net,efficiency,solar_efficiency,ex_nuclear,ex_solar,efficiency_II
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.9497192759224147,19,223,0.0,32.53,56885355.587191865,1.0,654.15,1445.0192143061454,11210.616829317225,2545018854.452405,2320551602.913414,365.9524865065873,1175432413.1497512,25809216.06316538,1149623197.0865858,0.33121900590464665,25.310324274202898,1602686415.7216399,30303202.417593442,0.7039990850625026
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.8994385518448292,20,223,0.0,30.58,56885355.58719191,1.0,654.15,1445.0192141584077,11210.616829414792,2545018854.4745545,2320551602.933166,365.9524865065553,1175432413.130342,25809216.063508958,1149623197.066833,0.3312190058989557,25.310324273899127,1614241183.7448757,30472775.82337964,0.698980628442294
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.8491578277672439,21,223,0.0,29.88,56885355.58719191,1.0,654.15,1445.0192142054716,11210.616829643051,2545018854.5263734,2320551602.9793687,365.95248650648057,1175432413.1664891,25809216.1458569,1149623197.0206323,0.33121900588564473,25.31032427318885,1618389049.1891143,30533648.328020826,0.6971965385349338
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.7988771036896586,22,223,0.0,28.58,56885355.58719191,1.0,654.15,1445.0192143463823,11210.6168296107,2545018854.519029,2320551602.972818,365.95248650649114,1175432413.1735096,25809216.14632747,1149623197.027182,0.3312190058875318,25.310324273289595,1626092227.8712716,30646697.26521161,0.6939072774743162
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.7485963796120731,23,223,0.0,27.37,56885355.58719191,1.0,654.15,1445.0192143395416,11210.616829503677,2545018854.494733,2320551602.9511557,365.95248650652627,1175432413.1958032,25809216.146959577,1149623197.0488436,0.33121900589377273,25.310324273622598,1633262109.5677412,30751919.737519953,0.6908735003447178
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.6983156555344878,0,224,0.0,26.4,56885355.58719191,1.0,654.15,1445.0192143061395,11210.616829317196,2545018854.4523983,2320551602.913408,365.9524865065873,1175432413.1497486,25809216.063156333,1149623197.0865922,0.33121900590464853,25.31032427420298,1639009865.9690435,30836271.63680846,0.688460554057315
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.6480349314569024,1,224,0.0,25.51,56885355.58719191,1.0,654.15,1445.0192141603204,11210.616829439892,2545018854.4802527,2320551602.938246,365.95248650654696,1175432413.1245425,25809216.062789276,1149623197.0617533,0.33121900589749215,25.310324273821056,1644283580.6052895,30913666.678423684,0.6862613933528342
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.5977542073793171,2,224,0.0,24.82,56885355.58719191,1.0,654.15,1445.0192143395411,11210.616829503679,2545018854.4947333,2320551602.951156,365.95248650652627,1175432413.195803,25809216.146959137,1149623197.0488439,0.3312190058937728,25.310324273622605,1648372190.828896,30973669.575855713,0.6845660707269463
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.5474734833017317,3,224,0.0,24.16,56885355.58719191,1.0,654.15,1445.0192143061345,11210.616829317196,2545018854.4523983,2320551602.913408,365.9524865065873,1175432413.1497478,25809216.06315743,1149623197.0865905,0.33121900590464803,25.310324274202948,1652283035.3906069,31031063.65166026,0.6829522771422615
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.49719275922414646,4,224,0.0,23.78,56885355.58719191,1.0,654.15,1445.0192142054789,11210.616829643108,2545018854.5263863,2320551602.9793806,365.95248650648057,1175432413.1664925,25809216.145874117,1149623197.0206184,0.33121900588564074,25.310324273188623,1654534733.7746222,31064108.72560834,0.6820265700440294
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.4469120351465612,5,224,0.0,23.32,56885355.58719191,1.0,654.15,1445.0192143358447,11210.616829592753,2545018854.5149546,2320551602.9691887,365.95248650649694,1175432413.1778088,25809216.146998987,1149623197.0308099,0.331219005888577,25.310324273345294,1657260473.923693,31104110.65722969,0.6809093293769625
86630450.47318651,56174800.0,charging,56174800.0,30455650.473186508,0.0,215.80933534600743,0.0,0.0,0.47417216171658316,6,224,331.38675910712817,22.73,57130080.06906757,361.998819240113,665.7552993698689,1445.0192142005496,11210.616829733266,2545018854.5468535,2320772638.165266,365.96829822274833,1175456102.462531,26053940.62779725,1149402161.8347337,0.3311319758468583,25.1984497255687,1660756531.9409797,31739898.26077426,0.6791164467612609
178781173.3308209,56174800.0,charging,56174800.0,122606373.33082089,0.0,868.7911611345892,0.0,0.0,0.5839142031230575,7,224,598.8100526674673,24.17,58143433.2426046,747.0649557357497,665.7621516832737,1445.0192143426862,11210.616829527671,2545018854.5001802,2321687918.3712683,366.03377681122095,1175554175.4303696,27067293.80163786,1148486881.6287317,0.3307717275251414,24.745223371132997,1652223780.1699748,32177394.878928844,0.6818369036078281
220477638.19004697,56174800.0,charging,56174800.0,164302838.19004697,0.0,1164.2531272308347,0.0,0.0,0.7309777560364261,8,224,732.7396056931765,28.69,58601956.4498032,921.30012319801,665.7651746513372,1445.0192143005609,11210.616829295273,2545018854.4474216,2322102075.7481093,366.0634075755951,1175598541.1783943,27525816.926504668,1148072724.2518897,0.3306087880643873,24.545297438754986,1625440420.4443197,32033407.645681597,0.6926641644621787
221377451.8697555,56174800.0,charging,56174800.0,165202651.8697555,0.0,1170.6292245768464,0.0,0.0,0.8788467107198173,9,224,766.0042253849584,30.95,58611851.42424903,925.0601346929453,665.7652393679283,1445.019214204236,11210.616829644185,2545018854.526631,2322111013.4465036,366.0640470303284,1175599498.5364323,27535711.98293743,1148063786.553495,0.33060527224850383,24.541017494892323,1612048740.5814924,31839855.885647543,0.6983829616074861
222859110.42379528,56174800.0,charging,56174800.0,135355286.13619012,0.0,959.130206801443,0.0,31329024.287605166,0.9999999999999996,10,224,811.274459186228,32.45,58283629.11790351,800.3382719534376,665.763081000225,1445.0192142042397,11210.616829730243,2545018854.546168,2321814548.531444,366.0428363787565,1175567741.1452184,27207489.676664993,1148360251.4685533,0.33072190354457937,24.683761126878355,1603160457.4866955,31530152.44318041,0.7024939425802508
216645818.5925656,56174800.0,charging,56174800.0,0.0,0.0,0.0,0.0,160471018.5925656,0.9999999999999996,11,224,820.2450952299513,33.79,56795168.64241786,234.73514405126596,665.7512894240983,1445.0192143395295,11210.616829589642,2545018854.514249,2320470146.578826,365.9466596350587,1175423682.6234057,25719029.202231307,1149704653.4211743,0.3312510815413157,25.351795875754426,1595220257.92201,30610151.294297166,0.7071491878266455
218237615.91327867,56174800.0,charging,56174800.0,0.0,0.0,0.0,0.0,162062815.91327867,0.9999999999999996,12,224,829.3091745931756,34.72,56795168.64241692,234.73514405126596,665.7512894240964,1445.019214346386,11210.616829524675,2545018854.4995003,2320470146.5656753,365.94665963508,1175423682.6358135,25719029.20148736,1149704653.4343262,0.33125108154510513,25.351795875957365,1589709522.4032362,30530813.09747064,0.7095889592694471
229540023.64547616,56174800.0,charging,56174800.0,0.0,0.0,0.0,0.0,173365223.64547616,0.9999999999999996,13,224,840.8486964524756,35.13,56795168.64241695,234.73514405126596,665.7512894240964,1445.019214311079,11210.616829313109,2545018854.4514704,2320470146.522849,365.9466596351491,1175423682.5955641,25719029.118412614,1149704653.4771514,0.33125108155744387,25.351795876616826,1587280058.357325,30495836.042956006,0.7106699125983413
242675248.11033934,56174800.0,charging,56174800.0,0.0,0.0,0.0,0.0,186500448.11033934,0.9999999999999996,14,224,836.65864838493,35.39,56795168.64241695,234.73514405126596,665.7512894240964,1445.0192141973853,11210.61682962311,2545018854.5218463,2320470146.5855975,365.94665963504764,1175423682.6161804,25719029.201779366,1149704653.414401,0.33125108153936433,25.351795875650566,1585739422.6208935,30473655.47180037,0.7113571032175886
254511406.69166324,56174800.0,charging,56174800.0,0.0,0.0,0.0,0.0,198336606.69166324,0.9999999999999996,15,224,826.7394655120816,35.31,56795168.64241695,234.73514405126596,665.7512894240964,1445.0192143476243,11210.616829609604,2545018854.51878,2320470146.582865,365.94665963505213,1175423682.6186764,25719029.201540753,1149704653.4171357,0.33125108154015226,25.351795875692652,1586213464.3859494,30480480.26292518,0.7111455184344351
234344725.74789625,56174800.0,charging,56174800.0,0.0,0.0,0.0,0.0,178169925.74789625,0.9999999999999996,16,224,747.0282654231308,34.82,56795168.64241695,234.73514405126596,665.7512894240964,1445.0192143426968,11210.616829613795,2545018854.5197315,2320470146.5837173,365.94665963505076,1175423682.6178236,25719029.201541115,1149704653.4162824,0.3312510815399064,25.35179587567944,1589116970.1969163,30522282.108564653,0.7098523030852281
198434936.5574374,56174800.0,charging,56174800.0,0.0,0.0,0.0,0.0,142260136.5574374,0.9999999999999996,17,224,640.3901844724843,33.99,56795168.64241695,234.73514405126596,665.7512894240964,1445.019214197392,11210.616829623197,2545018854.521866,2320470146.585615,365.94665963504764,1175423682.6161873,25719029.20180255,1149704653.4143848,0.33125108153935967,25.35179587565032,1594035153.5093706,30593089.316484567,0.7076724527542406
125339522.99107027,56174800.0,charging,56174800.0,0.0,0.0,0.0,0.0,69164722.99107027,0.9999999999999996,18,224,440.65228945622806,32.82,56795168.64241695,234.73514405126596,665.7512894240964,1445.0192143513102,11210.616829606546,2545018854.5180864,2320470146.5822496,365.9466596350531,1175423682.6193135,25719029.201562785,1149704653.4177506,0.3312510815403294,25.351795875702052,1600968014.3233123,30692901.886684936,0.7046222913080931
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.9497192759224142,19,224,0.0,31.04,56885355.587191865,1.0,654.15,1445.0192141689324,11210.616829346582,2545018854.4590693,2320551602.919357,365.95248650657766,1175432413.1433783,25809216.062736485,1149623197.0806417,0.3312190059029341,25.310324274111487,1611515443.5958045,30432773.89175826,0.7001580103663347
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.8994385518448289,20,224,0.0,29.59,56885355.58719191,1.0,654.15,1445.0192143042436,11210.616829292212,2545018854.4467263,2320551602.9083557,365.95248650659556,1175432413.1555557,25809216.063910227,1149623197.0916455,0.3312190059061044,25.310324274280582,1620107450.587442,30558866.937086463,0.6964600809300528
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.8491578277672435,21,224,0.0,27.89,56885355.58719191,1.0,654.15,1445.0192143073962,11210.616829316208,2545018854.4521737,2320551602.9132075,365.95248650658766,1175432413.1499698,25809216.063177865,1149623197.086792,0.33121900590470604,25.310324274206064,1630180838.0948784,30706700.16264364,0.6921740157632166
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.7988771036896581,22,224,0.0,27.87,56885355.58719191,1.0,654.15,1445.0192142054846,11210.616829643148,2545018854.5263953,2320551602.9793887,365.95248650648057,1175432413.1664972,25809216.145885594,1149623197.0206115,0.33121900588563874,25.31032427318852,1630299348.536142,30708439.377061952,0.6921239053700844
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.7485963796120728,23,224,0.0,27.04,56885355.58719191,1.0,654.15,1445.0192141534687,11210.616829418876,2545018854.4754815,2320551604.323308,365.952486506554,1175432411.7401707,25809216.063478634,1149623195.676692,0.33121900549844085,25.310324225040286,1635217531.8485966,30780616.775422223,0.6900507042136804
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.6983156555344874,0,225,0.0,25.5,56885355.58719191,1.0,654.15,1445.0192143073973,11210.616829230215,2545018854.432652,2320551602.895802,365.95248650661574,1175432413.167321,25809216.063121505,1149623197.1041994,0.3312190059097213,25.310324274473682,1644342835.8259215,30914536.285632845,0.6862367635219974
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.648034931456902,1,225,0.0,24.58,56885355.58719191,1.0,654.15,1445.0192143073898,11210.616829316188,2545018854.4521694,2320551602.9132032,365.95248650658766,1175432413.1499681,25809216.06317103,1149623197.0867972,0.3312190059047076,25.31032427420615,1649794316.1240637,30994540.148875553,0.6839783550421831
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.5977542073793167,2,225,0.0,24.08,56885355.58719191,1.0,654.15,1445.0192143042389,11210.616829292143,2545018854.4467106,2320551602.9083414,365.95248650659556,1175432413.1555517,25809216.063892126,1149623197.0916595,0.3312190059061085,25.3103242742808,1652757077.1556628,31038020.509333543,0.6827571826797096
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.5474734833017314,3,225,0.0,23.42,56885355.58719191,1.0,654.15,1445.019214204252,11210.61682964427,2545018854.52665,2320551602.9796166,365.95248650648017,1175432413.1662884,25809216.14590291,1149623197.0203855,0.3312190058855736,25.310324273185035,1656667921.7173731,31095414.58513809,0.6811518962954468
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.4971927592241461,4,225,0.0,22.77,56885355.58719191,1.0,654.15,1445.0192143073837,11210.616829316139,2545018854.4521585,2320551602.913193,365.95248650658766,1175432413.1499643,25809216.06315822,1149623197.086806,0.3312190059047101,25.31032427420628,1660519511.0584524,31151939.05373349,0.679578293415407
0.0,56174800.0,discharging,56174800.0,0.0,56174800.0,0.0,398.0557322808837,0.0,0.4469120351465608,5,225,0.0,22.47,56885355.58719191,1.0,654.15,1445.0192143395402,11210.616829503691,2545018854.494736,2320551602.951159,365.95248650652627,1175432413.1958039,25809216.14696333,1149623197.0488405,0.33121900589377185,25.31032427362255,1662297167.6774113,31178027.270008277,0.6788544647590985
91265818.68633026,56174800.0,charging,56174800.0,35091018.68633026,0.0,248.65564523005628,0.0,0.0,0.4783211692808837,6,225,345.21605224599637,22.02,57181053.78846594,381.3684267018744,665.7556498333965,1445.0192141652358,11210.61682943567,2545018854.4792943,2320818677.8034234,365.9715917147355,1175461036.4606283,26104914.264053255,1149356122.196575,0.331113849835681,25.175267845514508,1664963652.6058505,31829212.38694694,0.6773697284502984
177267730.14750463,56174800.0,charging,56174800.0,121092930.14750463,0.0,858.066873115754,0.0,0.0,0.5867085637797158,7,225,593.9030859316871,23.4,58126790.37312648,740.7407978633737,665.7620410661069,1445.0192143073928,11210.616829316235,2545018854.4521804,2321672885.9109964,366.03270134734294,1175552564.9381225,27050650.849120453,1148501914.0890021,0.3307776424735861,24.75253933547477,1656786432.1586375,32235407.834182575,0.6799804993012313
216782158.79366344,56174800.0,charging,56174800.0,160607358.7936634,0.0,1138.066887898316,0.0,2.9802322387695312e-08,0.7304643811984504,8,225,722.1782114733606,26.76,58561318.39881541,905.8579874280816,665.7649086358161,1445.019214202326,11210.616829619032,2545018854.5209208,2322065369.558026,366.0607813826892,1175594609.4001849,27485178.958209384,1148109430.4419756,0.3306232274024651,24.56289006610578,1636876678.026292,32180947.830807544,0.6878788441186355
222353768.58314177,56174800.0,charging,56174800.0,166178968.58314177,0.0,1177.5474239168536,0.0,0.0,0.8792072136932109,9,225,771.0964141880625,28.89,58622587.67904078,929.1398260199534,665.7653095621698,1445.0192143426812,11210.616829613668,2545018854.519703,2322120710.9573054,366.0647408532251,1175600537.2808235,27546448.238131512,1148054089.042692,0.330601457560064,24.536375301478277,1624255316.0316806,32027080.03052453,0.6931511750485178
214477952.63811052,56174800.0,charging,56174800.0,134952523.7893598,0.0,956.2762249287404,0.0,23350628.84875071,0.9999999999999991,10,225,785.9009285320927,30.53,58279200.064178415,798.6552668069727,665.7630517094682,1445.0192143061563,11210.616829231274,2545018854.4328923,2321810547.9354677,366.04255016737807,1175567312.604642,27203060.540108424,1148364252.0645335,0.33072347754849557,24.685698314221497,1614537459.848036,31695827.150878005,0.6975707884986359
212774287.953587,56174800.0,charging,56174800.0,0.0,0.0,0.0,0.0,156599487.953587,0.9999999999999991,11,225,810.7638136376465,31.88,56795168.64241706,234.73514405126596,665.7512894240964,1445.0192141936905,11210.616829712208,2545018854.5420732,2320470146.603634,365.9466596350186,1175423682.5981908,25719029.20182452,1149704653.3963664,0.3312510815341682,25.351795875372776,1606538005.0627182,30773093.18240153,0.7021907166137377
223548133.70686993,56174800.0,charging,56174800.0,0.0,0.0,0.0,0.0,167373333.70686993,0.9999999999999991,12,225,852.7811701387106,33.13,56795168.64241695,234.73514405126596,665.7512894240964,1445.0192142005371,11210.61682973321,2545018854.546841,2320470146.6078877,365.9466596350116,1175423682.5932431,25719029.201130524,1149704653.3921125,0.3312510815329426,25.351795875307268,1599131102.4837208,30666455.82107629,0.7054278904356415
234982965.68408406,56174800.0,charging,56174800.0,0.0,0.0,0.0,0.0,178808165.68408406,0.9999999999999991,13,225,863.9078800341658,34.05,56795168.64241695,234.73514405126596,665.7512894240964,1445.0192143513098,11210.616829520497,2545018854.4985514,2320470146.564828,365.94665963508135,1175423682.6366637,25719029.201490313,1149704653.4351733,0.3312510815453492,25.351795875970417,1593679622.1855786,30587970.72314096,0.7078295832870097
238628269.7973373,56174800.0,charging,56174800.0,0.0,0.0,0.0,0.0,182453469.7973373,0.9999999999999991,14,225,827.0649594808425,34.53,56795168.64241695,234.73514405126596,665.7512894240964,1445.0192143042416,11210.616829292176,2545018854.446718,2320470146.518616,365.94665963515604,1175423682.600511,25719029.11912735,1149704653.4813838,0.3312510815586633,25.351795876681923,1590835371.595244,30547021.976392094,0.7090891439549776
245629919.26323166,56174800.0,charging,56174800.0,0.0,0.0,0.0,0.0,189455119.26323166,0.9999999999999991,15,225,801.8530411916443,34.41,56795168.64241695,234.73514405126596,665.7512894240964,1445.019214306144,11210.616829231181,2545018854.4328713,2320470146.5062695,365.94665963517605,1175423682.6120532,25719029.118322395,1149704653.4937308,0.3312510815622207,25.35179587687206,1591546434.2428277,30557259.16307931,0.7087738337366788
207908559.12581715,56174800.0,charging,56174800.0,0.0,0.0,0.0,0.0,151733759.12581715,0.9999999999999991,16,225,668.8210770893037,33.88,56795168.64241695,234.73514405126596,665.7512894240964,1445.0192142054827,11210.616829729137,2545018854.5459166,2320470146.6070614,365.946659635013,1175423682.5941029,25719029.201164607,1149704653.3929381,0.3312510815331805,25.35179587532002,1594686960.9363222,30602473.404281184,0.7073845612362485
200142476.348082,56174800.0,charging,56174800.0,0.0,0.0,0.0,0.0,143967676.348082,0.9999999999999991,17,225,645.8913573843188,32.82,56795168.64241695,234.73514405126596,665.7512894240964,1445.019214304231,11210.616829292103,2545018854.4467015,2320470146.518601,365.94665963515604,1175423682.600506,25719029.119105503,1149704653.4814005,0.3312510815586681,25.351795876682182,1600968014.3233123,30692901.886684936,0.7046222913471023
126480858.35141088,56174800.0,charging,56174800.0,0.0,0.0,0.0,0.0,70306058.35141088,0.9999999999999991,18,225,443.9610315149826,31.46,56795168.64241695,234.73514405126596,665.7512894240964,1445.0192143426827,11210.616829527653,2545018854.500176,2320470146.5662813,365.94665963507896,1175423682.6351626,25719029.20144413,1149704653.4337184,0.33125108154493005,25.351795875947925,1609026724.3292618,30808923.335806735,0.7011096844191438
