Q_solar,Q_design,mode,Q_to_pb,Q_to_storage,Q_from_storage,m_dot_charge,m_dot_discharge,Q_defocus,tank_soc,hour,day_of_year,DNI,T_amb,Q_sg_oil,m_oil_field,T_sg_oil_in,m_steam,m_orc,Q_nuclear_condenser,Q_orc_condenser,T_orc_live,P_turbine,P_pumps,P_net,efficiency,solar_efficiency,ex_nuclear,ex_solar,efficiency_II
250447810.71138638,93624666.66666667,charging,93624666.66666667,156823144.0447197,0.0,1111.251868120784,0.0,0.0,0.8994984568567466,14,223,858.2632849960625,36.6,96381395.89131132,1046.5351532121429,665.9156638059139,1445.0192143042368,11210.616829292168,2545018854.4467163,2356247896.204873,368.51079766968996,1179232160.1631448,27855389.70135216,1151376770.4617927,0.32799193039520136,14.996048805697168,1578569540.9244237,51549686.712542266,0.7063144529193964
252519431.10413295,93624666.66666667,charging,93624666.66666667,112282672.72070569,0.0,795.6372165507543,0.0,46612091.716760576,0.9999999999999998,15,223,818.1172209769102,36.46,95891598.01922539,860.415862135829,665.9144696810772,1445.0192141603252,11210.616829439967,2545018854.4802694,2355804934.990336,368.47899560069817,1179185323.5045073,27365591.828175217,1151819731.676332,0.32816390464205525,15.076777019068215,1579399114.0132716,51307797.82495846,0.7063315445066287
227435729.8282187,93624666.66666667,charging,93624666.66666667,0.0,0.0,0.0,0.0,133811063.16155203,0.9999999999999998,16,223,725.5211752845889,35.9,94656859.98126759,391.2252400854433,665.9107947354955,1445.01921430246,11210.616829234326,2545018854.433585,2354688299.25714,368.39883341756195,1179067221.200035,26130853.790539157,1152936367.4094958,0.32859764104023875,15.283992887634838,1582717406.3686626,50726497.523589574,0.7058316264563608
204645567.79672608,93624666.66666667,charging,93624666.66666667,0.0,0.0,0.0,0.0,111020901.1300594,0.9999999999999998,17,223,658.5077342976938,35.12,94656859.98129843,391.2252400854433,665.9107947354955,1445.0192141534778,11210.616829418906,2545018854.475488,2354688299.29453,368.3988334174628,1179067221.1630645,26130853.790927563,1152936367.3721368,0.3285976410295882,15.283992887284722,1587339313.577957,50837371.759868845,0.7037924405171092
131275595.24071562,93624666.66666667,charging,93624666.66666667,0.0,0.0,0.0,0.0,37650928.57404895,0.9999999999999998,18,223,459.082031740249,34.05,94656859.98129839,391.2252400854433,665.9107947354955,1445.0192143024633,11210.616829234337,2545018854.433588,2354688299.257167,368.3988334175639,1179067221.2000427,26130853.790542535,1152936367.4095001,0.3285976410402371,15.283992887629983,1593679622.1855786,50989468.46858821,0.701014188179897
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.9161987932040242,19,223,0.0,32.53,94807171.5559229,1.0,654.15,1445.0192143061454,11210.616829317225,2545018854.452405,2354824231.19407,368.40859138920985,1179081600.8378263,26281165.36523013,1152800435.4725962,0.3285448242404856,15.258478854481519,1602686415.7216399,50504402.77014821,0.6973184357050205
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.8323975864080486,20,223,0.0,30.58,94807171.5559233,1.0,654.15,1445.0192141584077,11210.616829414792,2545018854.4745545,2354824231.213821,368.4085913891563,1179081600.8184187,26281165.365573704,1152800435.452845,0.3285448242348566,15.258478854299236,1614241183.7448757,50787019.88324795,0.6923609059239202
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.748596379612073,21,223,0.0,29.88,94807171.5559233,1.0,654.15,1445.0192142054716,11210.616829643051,2545018854.5263734,2354824231.26002,368.408591389031,1179081600.8545692,26281165.447921645,1152800435.4066474,0.32854482422169035,15.258478853873127,1618389049.1891143,50888472.18025803,0.6905984299488805
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.6647951728160975,22,223,0.0,28.58,94807171.5559233,1.0,654.15,1445.0192143463823,11210.6168296107,2545018854.519029,2354824231.2534714,368.40859138904887,1179081600.8615882,26281165.448392216,1152800435.413196,0.32854482422355674,15.258478853933548,1626092227.8712716,51076883.588991046,0.687348954578281
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.5809939660201219,23,223,0.0,27.37,94807171.5559233,1.0,654.15,1445.0192143395416,11210.616829503677,2545018854.494733,2354824231.2318096,368.4085913891075,1179081600.8838809,26281165.449024323,1152800435.4348564,0.32854482422972986,15.258478854133331,1633262109.5677412,51252251.13096562,0.6843518003353175
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.49719275922414635,0,224,0.0,26.4,94807171.5559233,1.0,654.15,1445.0192143061395,11210.616829317196,2545018854.4523983,2354824231.1940646,368.40859138921,1179081600.837824,26281165.36522108,1152800435.472603,0.32854482424048753,15.258478854481526,1639009865.9690435,51392835.028251015,0.6819679327254271
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.41339155242817077,1,224,0.0,25.51,94807171.5559233,1.0,654.15,1445.0192141603204,11210.616829439892,2545018854.4802527,2354824231.2188993,368.40859138914254,1179081600.8126202,26281165.364854023,1152800435.447766,0.3285448242334091,15.258478854252411,1644283580.6052895,51521824.37730669,0.6797952359749656
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.3295903456321952,2,224,0.0,24.82,94807171.5559233,1.0,654.15,1445.0192143395411,11210.616829503679,2545018854.4947333,2354824231.23181,368.4085913891075,1179081600.8838806,26281165.449023884,1152800435.4348567,0.3285448242297299,15.258478854133333,1648372190.828896,51621827.35578807,0.6781202893089349
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.24578913883621967,3,224,0.0,24.16,94807171.5559233,1.0,654.15,1445.0192143061345,11210.616829317196,2545018854.4523983,2354824231.1940646,368.40859138921,1179081600.8378236,26281165.36522218,1152800435.4726014,0.3285448242404871,15.258478854481506,1652283035.3906069,51717482.37868328,0.6765258715893668
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.16198793204024414,4,224,0.0,23.78,94807171.5559233,1.0,654.15,1445.0192142054789,11210.616829643108,2545018854.5263863,2354824231.2600317,368.408591389031,1179081600.854573,26281165.447938863,1152800435.406634,0.32854482422168657,15.258478853873001,1654534733.7746222,51772556.48277448,0.6756112700149889
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.07818672524426862,5,224,0.0,23.32,94807171.5559233,1.0,654.15,1445.0192143358447,11210.616829592753,2545018854.5149546,2354824231.2498384,368.4085913890587,1179081600.8658905,26281165.449063733,1152800435.4168267,0.3285448242245914,15.258478853967032,1657260473.923693,51839225.13509539,0.674507424026627
86630450.47318651,93624666.66666667,direct_plus_discharge,93624666.66666667,0.0,6994216.193480164,0.0,49.56115284124842,0.0,0.07192636909590039,6,224,331.38675910712817,22.73,94665457.3500589,361.998819240113,665.1373473587039,1445.0192142005496,11210.616829733266,2545018854.5468535,2354696074.236133,368.3993915392042,1179068043.672655,26139451.242121793,1152928592.4305334,0.32859461993315536,15.28253137672225,1660756531.9409797,52554432.26334093,0.6729243065142967
178781173.3308209,93624666.66666667,charging,93624666.66666667,85156506.66415423,0.0,603.4206729473334,0.0,-1.4901161193847656e-08,0.1481479277839846,7,224,598.8100526674673,24.17,95593299.90927118,747.0649557357498,665.9137364502895,1445.0192143426862,11210.616829527671,2545018854.5001802,2355535164.9261055,368.45962830408644,1179156795.5421991,27067293.80163786,1152089501.7405612,0.3282686634289918,15.126347607508741,1652223780.1699748,52912396.40286605,0.6756583536079505
220477638.19004697,93624666.66666667,charging,93624666.66666667,126852971.5233803,0.0,898.8826390435788,0.0,0.0,0.261690997978963,8,224,732.7396056931765,28.69,96051823.1164699,921.30012319801,665.9148616462513,1445.0192143005609,11210.616829295273,2545018854.4474216,2355949837.8546534,368.4893986504931,1179200645.7385166,27525816.926504668,1151674828.812012,0.3281076425217775,15.050278212009841,1625440420.4443197,52514302.09193297,0.6863563201939316
221377451.8697555,93624666.66666667,charging,93624666.66666667,127752785.20308883,0.0,905.2587363895906,0.0,0.0,0.3760394699439639,9,224,766.0042253849584,30.95,96061718.09091577,925.0601346929453,665.9148858099626,1445.019214204236,11210.616829644185,2545018854.526631,2355958786.6755795,368.49004111477484,1179201591.9740226,27535711.98293743,1151665879.9910853,0.3281041680992048,15.048644629877915,1612048740.5814924,52193696.67566234,0.6920060768845379
222859110.42379528,93624666.66666667,charging,93624666.66666667,129234443.75712861,0.0,915.7577979032682,0.0,0.0,0.49171413915279777,10,224,811.274459186228,32.45,96078011.43459529,931.2514755453793,665.9149255877904,1445.0192142042397,11210.616829730243,2545018854.546168,2355973521.963604,368.4910990164486,1179203150.0297506,27552005.326690957,1151651144.7030597,0.32809844708618635,15.045955461484722,1603160457.4866955,51986132.477992035,0.6958000890589576
216645818.5925656,93624666.66666667,charging,93624666.66666667,123021151.92589894,0.0,871.7302903775634,0.0,-1.4901161193847656e-08,0.6018274389899637,11,224,820.2450952299513,33.79,96009685.77419932,905.2882686797341,665.9147586904443,1445.0192143395295,11210.616829589642,2545018854.514249,2355911730.06079,368.4866627500532,1179196616.2732232,27483679.6673471,1151712936.605876,0.3281224383151079,15.057238520560105,1595220257.92201,51755954.2463301,0.6992893571240952
218237615.91327867,93624666.66666667,charging,93624666.66666667,124612949.246612,0.0,883.0097973475782,0.0,0.0,0.7133655186549209,12,224,829.3091745931756,34.72,96027190.28003995,911.9398415091556,665.9148014708295,1445.019214346386,11210.616829524675,2545018854.4995003,2355927560.6349664,368.4877992838842,1179198290.204145,27501184.1724448,1151697106.0317001,0.3281162918683301,15.054346358703354,1589709522.4032362,51631284.067688026,0.701680663449771
229540023.64547616,93624666.66666667,charging,93624666.66666667,135915356.97880948,0.0,963.0988797542266,0.0,0.0,0.8350201139922969,13,224,840.8486964524756,35.13,96151479.38368411,959.1687111650036,665.9151047820511,1445.019214311079,11210.616829313109,2545018854.4514704,2356039964.452846,368.4958692024928,1179210175.4068348,27625473.19301305,1151584702.213822,0.32807265127373314,15.033841112108933,1587280058.357325,51638931.38538695,0.7026489469101856
242675248.11033934,93624666.66666667,charging,93624666.66666667,149050581.44367266,0.0,1056.175337401337,0.0,0.0,0.9684317355587816,14,224,836.65864838493,35.39,96295923.40955377,1014.056290771973,665.9154562973099,1445.0192141973853,11210.61682962311,2545018854.5218463,2356170596.5378327,368.5052478988617,1179223987.4310822,27769917.302252017,1151454070.1288302,0.32802193753808134,15.010077192235872,1585739422.6208935,51678931.97645713,0.7032131201509455
254511406.69166324,93624666.66666667,charging,93624666.66666667,35268802.78406896,0.0,249.9154268263107,0.0,125617937.24092762,0.9999999999999998,15,224,826.7394655120816,35.31,95044700.16442265,538.601421256255,665.9123759792186,1445.0192143476243,11210.616829609604,2545018854.51878,2355039037.886813,368.42401169279333,1179104322.8367329,26518694.056879234,1152585628.7798536,0.32846136976421164,15.218325011564366,1586213464.3859494,51018655.19175386,0.7039842518342139
234344725.74789625,93624666.66666667,charging,93624666.66666667,0.0,0.0,0.0,0.0,140720059.08122957,0.9999999999999998,16,224,747.0282654231308,34.82,94656859.9813145,391.22524008551017,665.9107947354955,1445.0192143426968,11210.616829613795,2545018854.5197315,2354688299.333987,368.39883341735697,1179067221.2064517,26130853.87375609,1152936367.3326955,0.32859764101834554,15.283992886917801,1589116970.1969163,50880015.6969016,0.7030112721239737
198434936.5574374,93624666.66666667,charging,93624666.66666667,0.0,0.0,0.0,0.0,104810269.89077072,0.9999999999999998,17,224,640.3901844724843,33.99,94656859.98129839,391.2252400854433,665.9107947354955,1445.019214197392,11210.616829623197,2545018854.521866,2354688299.3358736,368.39883341735083,1179067221.2048106,26130853.87401735,1152936367.3307934,0.3285976410178049,15.283992886902833,1594035153.5093706,50997997.25599304,0.70085904760909
125339522.99107027,93624666.66666667,charging,93624666.66666667,0.0,0.0,0.0,0.0,31714856.3244036,0.9999999999999998,18,224,440.65228945622806,32.82,94656859.98129839,391.2252400854433,665.9107947354955,1445.0192143513102,11210.616829606546,2545018854.5180864,2354688299.3325086,368.3988334173599,1179067221.2079358,26130853.873777583,1152936367.3341582,0.32859764101876393,15.283992886933854,1600968014.3233123,51164308.610387154,0.6978474734317185
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.9161987932040242,19,224,0.0,31.04,94807171.5559229,1.0,654.15,1445.0192141689324,11210.616829346582,2545018854.4590693,2354824231.2000117,368.4085913891938,1179081600.8314543,26281165.36480123,1152800435.466653,0.32854482423879183,15.258478854426693,1611515443.5958045,50720351.23092682,0.6935240108860844
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.8323975864080486,20,224,0.0,29.59,94807171.5559233,1.0,654.15,1445.0192143042436,11210.616829292212,2545018854.4467263,2354824231.18901,368.4085913892236,1179081600.8436325,26281165.365974974,1152800435.4776576,0.32854482424192805,15.25847885452811,1620107450.587442,50930502.417590775,0.689870887375462
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.748596379612073,21,224,0.0,27.89,94807171.5559233,1.0,654.15,1445.0192143073962,11210.616829316208,2545018854.4521737,2354824231.193863,368.4085913892104,1179081600.8380451,26281165.36524261,1152800435.4728024,0.3285448242405443,15.258478854483368,1630180838.0948784,51176886.56747241,0.6856366248320577
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.6647951728160975,22,224,0.0,27.87,94807171.5559233,1.0,654.15,1445.0192142054846,11210.616829643148,2545018854.5263953,2354824231.2600384,368.40859138903096,1179081600.8545785,26281165.44795034,1152800435.4066281,0.32854482422168485,15.258478853872957,1630299348.536142,51179785.20452983,0.6855871192656858
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.5809939660201219,23,224,0.0,27.04,94807171.5559233,1.0,654.15,1445.0192141534687,11210.616829418876,2545018854.4754815,2354824231.214647,368.4085913891541,1179081600.8175635,26281165.36554338,1152800435.4520202,0.32854482423462145,15.258478854291637,1635217531.8485966,51300078.64241322,0.6835389255831108
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.49719275922414635,0,225,0.0,25.5,94807171.5559233,1.0,654.15,1445.0192143073973,11210.616829230215,2545018854.432652,2354824231.1764584,368.4085913892578,1179081600.8553958,26281165.36518625,1152800435.4902096,0.32854482424550535,15.258478854643931,1644342835.8259215,51523273.69583541,0.679770902323949
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.41339155242817077,1,225,0.0,24.58,94807171.5559233,1.0,654.15,1445.0192143073898,11210.616829316188,2545018854.4521694,2354824231.1938586,368.4085913892105,1179081600.8380446,26281165.365235776,1152800435.4728088,0.32854482424054615,15.258478854483442,1649794316.1240637,51656611.00047724,0.6775396322602417
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.3295903456321952,2,225,0.0,24.08,94807171.5559233,1.0,654.15,1445.0192143042389,11210.616829292143,2545018854.4467106,2354824231.188996,368.40859138922366,1179081600.8436291,26281165.365956873,1152800435.4776723,0.32854482424193227,15.258478854528256,1652757077.1556628,51729076.92691301,0.6763331181755223
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.24578913883621967,3,225,0.0,23.42,94807171.5559233,1.0,654.15,1445.019214204252,11210.61682964427,2545018854.52665,2354824231.260267,368.40859138903045,1179081600.8543692,26281165.447967656,1152800435.4064014,0.32854482422162024,15.258478853870853,1656667921.7173731,51824731.949808225,0.6747470835955786
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.16198793204024414,4,225,0.0,22.77,94807171.5559233,1.0,654.15,1445.0192143073837,11210.616829316139,2545018854.4521585,2354824231.193848,368.4085913892105,1179081600.838041,26281165.36522297,1152800435.4728181,0.3285448242405488,15.258478854483528,1660519511.0584524,51918937.654174745,0.6731923336219574
0.0,93624666.66666667,discharging,93624666.66666667,0.0,93624666.66666667,0.0,663.4262204681396,0.0,0.07818672524426862,5,225,0.0,22.47,94807171.5559233,1.0,654.15,1445.0192143395402,11210.616829503691,2545018854.494736,2354824231.2318125,368.4085913891075,1179081600.8838816,26281165.44902808,1152800435.4348536,0.328544824229729,15.258478854133307,1662297167.6774113,51962417.210036196,0.6724771706675582
91265818.68633026,93624666.66666667,direct_plus_discharge,93624666.66666667,0.0,2358847.980336413,0.0,16.71484295719957,0.0,0.0760753766602013,6,225,345.21605224599637,22.02,94658015.40639293,381.3684267018744,665.8061371008986,1445.0192141652358,11210.61682943567,2545018854.4792943,2354689344.185988,368.39890842502876,1179067331.6959898,26132009.21531341,1152935322.4806764,0.3285972350164018,15.283796455288423,1664963652.6058505,52693538.28522329,0.6712255091381564
177267730.14750463,93624666.66666667,charging,93624666.66666667,83643063.48083796,0.0,592.6963849284981,0.0,0.0,0.15094228844064317,7,225,593.9030859316871,23.4,95576657.03979425,740.7407978633737,665.9136954068507,1445.0192143073928,11210.616829316235,2545018854.4521804,2355520113.747689,368.4585477695091,1179155203.7680974,27050650.849120453,1152104552.918977,0.32827450872400576,15.129122398721343,1656786432.1586375,53013697.54421846,0.6738241113124724
216782158.79366344,93624666.66666667,charging,93624666.66666667,123157492.12699677,0.0,872.6963997110603,0.0,0.0,0.26117762314098764,8,225,722.1782114733606,26.76,96011185.06548224,905.8579874280817,665.914762355268,1445.019214202326,11210.616829619032,2545018854.5209208,2355913085.983645,368.4867600960364,1179196759.6412323,27485178.958209384,1151711580.683023,0.3281219118569666,15.056990760529096,1636876678.026292,52770343.8335729,0.6816285092582746
222353768.58314177,93624666.66666667,charging,93624666.66666667,128729101.9164751,0.0,912.1769357295977,0.0,0.0,0.3763999729173579,9,225,771.0964141880625,28.89,96072454.34570901,929.1398260199534,665.9149120224789,1445.0192143426812,11210.616829613668,2545018854.519703,2355968496.2544074,368.49073820306114,1179202618.6503892,27546448.238131512,1151656170.4122577,0.32810039832266963,15.046872540323086,1624255316.0316806,52496730.801019244,0.6868374919163976
214477952.63811052,93624666.66666667,charging,93624666.66666667,120853285.97144385,0.0,856.3687497937533,0.0,0.0,0.4845728676281478,10,225,785.9009285320927,30.53,95985846.41866945,896.2295034130434,665.9147004028774,1445.0192143061563,11210.616829231274,2545018854.4328923,2355890170.3538475,368.4851149106228,1179194336.540753,27459840.22793049,1151734496.3128223,0.32813080927034716,15.061179047765133,1614537459.848036,52213000.10248745,0.6910059567927228
212774287.953587,93624666.66666667,charging,93624666.66666667,119149621.28692032,0.0,844.2965484942544,0.0,0.0,0.5912208527011062,11,225,810.7638136376465,31.88,95967111.74181236,889.110475394497,665.9146545760497,1445.0192141936905,11210.616829712208,2545018854.5420732,2355873227.354545,368.48389850988735,1179192544.9466753,27441105.634553008,1151751439.3121223,0.3281373878003571,15.064277169074135,1606538005.0627182,52008253.210246645,0.6944343177448876
223548133.70686993,93624666.66666667,charging,93624666.66666667,129923467.04020326,0.0,920.6402303730385,0.0,0.0,0.7075122502219111,12,225,852.7811701387106,33.13,96085588.41184427,934.1306665635442,665.9149440812932,1445.0192142005371,11210.61682973321,2545018854.546841,2355980374.3853936,368.4915909786003,1179203874.5851643,27559582.3038918,1151644292.2812724,0.32809578663360733,15.044705214388784,1599131102.4837208,51892115.53614466,0.6975336747005186
234982965.68408406,93624666.66666667,charging,93624666.66666667,141358299.01741737,0.0,1001.6676735717474,0.0,0.0,0.8340386931993949,13,225,863.9078800341658,34.05,96211333.74420504,981.9128915358339,665.9152505698444,1445.0192143513098,11210.616829520497,2545018854.4985514,2356094095.396932,368.49975550443514,1179215898.9063478,27685327.63661185,1151530571.2697358,0.32805163615076227,15.023985221025795,1593679622.1855786,51827124.6411282,0.6998030080948716
238628269.7973373,93624666.66666667,charging,93624666.66666667,145003603.1306706,0.0,1027.4983698659494,0.0,0.0,0.9638279609719359,14,225,827.0649594808425,34.53,96251420.03303003,997.1453620766405,665.915348107229,1445.0192143042416,11210.616829292176,2545018854.446718,2356130348.523853,368.5023582946243,1179219731.9858875,27725413.843071405,1151494318.142816,0.32803756208778373,15.017391283734455,1590835371.595244,51779345.6170579,0.7010130288477074
245629919.26323166,93624666.66666667,charging,93624666.66666667,40412247.34270504,0.0,286.361975638839,0.0,111593005.25385997,0.9999999999999998,15,225,801.8530411916443,34.41,95101261.04321659,560.0941047974717,665.9125169683763,1445.019214306144,11210.616829231181,2545018854.4328713,2355090188.3225513,368.4276836757793,1179109733.1965704,26575254.852455687,1152534478.3441148,0.3284414990069221,15.208793046316268,1591546434.2428277,51177557.702105306,0.7015995894596697
207908559.12581715,93624666.66666667,charging,93624666.66666667,0.0,0.0,0.0,0.0,114283892.45915048,0.9999999999999998,16,225,668.8210770893037,33.88,94656859.98129818,391.2252400854433,665.9107947354955,1445.0192142054827,11210.616829729137,2545018854.5459166,2354688299.357318,368.3988334172927,1179067221.182727,26130853.873379406,1152936367.3093476,0.32859764101169275,15.283992886704706,1594686960.9363222,51013633.366235115,0.7005748015774148
